id	type	license	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	sex	lifeStage	reproductiveCondition	organismName	samplingProtocol	eventDateRange	decimalLatitude	decimalLongitude	geodeticDatum	scientificNameID	scientificName	taxonRank	footprintWKT
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-01		f	adult		F53		2014-04-01T07:01:14Z/2014-04-01T23:01:19Z	38.330660	-112.029358	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0294475 38.3306192, -112.0293381 38.33071279999999, -112.02928 38.3306783, -112.0293675 38.33063079999999, -112.0294475 38.3306192))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-02		f	adult		F53		2014-04-02T03:01:57Z/2014-04-02T23:01:17Z	38.330718	-112.029288	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0292992 38.3306469, -112.0293358 38.330655, -112.0292486 38.3308092, -112.0292992 38.3306469))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-03		f	adult		F53		2014-04-03T07:00:58Z/2014-04-03T19:01:04Z	38.327446	-112.019863	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0126456 38.32486420000001, -112.0292831 38.33058579999999, -112.0248917 38.3294325, -112.0126331 38.3249006, -112.0126456 38.32486420000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-04		f	adult		F53		2014-04-04T03:01:13Z/2014-04-04T19:01:32Z	38.316481	-111.994968	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0040531 38.3152619, -111.9981392 38.3182192, -111.99096 38.3164136, -111.9907956 38.3162797, -111.9908897 38.3162283, -112.0040531 38.3152619))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-05		f	adult		F53		2014-04-05T03:01:42Z/2014-04-05T23:01:00Z	38.321079	-111.999830	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9999406 38.3065011, -112.0072922 38.3327953, -111.984315 38.31966329999999, -111.9999406 38.3065011))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-06		f	adult		F53		2014-04-06T03:02:13Z/2014-04-06T23:02:13Z	38.342759	-111.996011	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9974139 38.3311839, -112.0063817 38.3473444, -112.0019256 38.3540111, -111.9820728 38.3571744, -111.9919103 38.3315006, -111.9974139 38.3311839))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-07		f	adult		F53		2014-04-07T03:00:59Z/2014-04-07T23:01:00Z	38.284334	-112.005579	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.01098 38.2715822, -112.0112706 38.2740028, -112.0111617 38.276695, -111.9956603 38.3085114, -111.9988231 38.2908778, -112.01098 38.2715822))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-08		f	adult		F53		2014-04-08T03:00:59Z/2014-04-08T23:00:59Z	38.277816	-112.011801	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0111642 38.2706742, -112.0178806 38.27324829999999, -112.0178775 38.2732572, -112.0017147 38.30823220000001, -112.0109975 38.27069779999999, -112.0111642 38.2706742))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-09		f	adult		F53		2014-04-09T03:01:59Z/2014-04-09T23:01:00Z	38.262738	-112.016589	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0217639 38.25460529999999, -112.0221439 38.2546494, -112.0220825 38.2547867, -112.0112125 38.2708456, -112.0110953 38.2707422, -112.0217639 38.25460529999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-10		f	adult		F53		2014-04-10T03:01:08Z/2014-04-10T23:00:54Z	38.242511	-112.044460	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0434064 38.2304469, -112.0527456 38.2412756, -112.0485789 38.2566914, -112.0342753 38.2507322, -112.0434064 38.2304469))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-11		f	adult		F53		2014-04-11T03:01:13Z/2014-04-11T23:01:10Z	38.244626	-112.041664	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0553342 38.2402342, -112.0478603 38.2473708, -112.0292672 38.2458322, -112.0279667 38.2455333, -112.0553342 38.2402342))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-12		f	adult		F53		2014-04-12T03:00:58Z/2014-04-12T23:01:55Z	38.250955	-112.043124	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0477092 38.2441267, -112.0478847 38.24417329999999, -112.0477033 38.2528961, -112.0376392 38.2580397, -112.0346822 38.25553720000001, -112.0477092 38.2441267))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-13		f	adult		F53		2014-04-13T03:01:18Z/2014-04-13T23:01:37Z	38.256360	-112.038362	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0420014 38.2494836, -112.0375211 38.2580878, -112.0373203 38.2582311, -112.0373572 38.2581086, -112.0420014 38.2494836))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-14		f	adult		F53		2014-04-14T03:01:18Z/2014-04-14T23:01:10Z	38.258098	-112.037533	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0377814 38.25798029999999, -112.0374431 38.2582144, -112.0374086 38.2580992, -112.0375289 38.2580081, -112.0377814 38.25798029999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-15		f	adult		F53		2014-04-15T03:01:24Z/2014-04-15T23:01:29Z	38.258134	-112.037507	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0375889 38.2579536, -112.0375722 38.2581394, -112.0374614 38.2582094, -112.0374061 38.2582342, -112.0375889 38.2579536))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-16		f	adult		F53		2014-04-16T03:01:28Z/2014-04-16T19:01:18Z	38.258109	-112.037352	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0375328 38.2580472, -112.0375233 38.2581156, -112.03745 38.2581292, -112.0367564 38.25818529999999, -112.0375328 38.2580472))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-17		f	adult		F53		2014-04-17T03:01:52Z/2014-04-17T23:01:07Z	38.258053	-112.037449	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0376372 38.25792689999999, -112.0375431 38.2580675, -112.0373731 38.2581444, -112.0372014 38.2582025, -112.0373714 38.2580031, -112.0376372 38.25792689999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-18		f	adult		F53		2014-04-18T07:01:34Z/2014-04-18T23:01:18Z	38.258034	-112.037482	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0376475 38.25786779999999, -112.0375742 38.2580778, -112.0373392 38.2581044, -112.0376475 38.25786779999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-19		f	adult		F53		2014-04-19T03:01:34Z/2014-04-19T23:01:18Z	38.258060	-112.037498	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0376806 38.2579878, -112.0376997 38.2579956, -112.0374794 38.25810689999999, -112.0372903 38.2581219, -112.0373642 38.25808720000001, -112.0376806 38.2579878))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-20		f	adult		F53		2014-04-20T03:01:59Z/2014-04-20T23:01:33Z	38.258116	-112.037398	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0376025 38.2578328, -112.0376453 38.2579131, -112.0375889 38.2580856, -112.0374069 38.2583214, -112.0367903 38.2584394, -112.0376025 38.2578328))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-21		f	adult		F53		2014-04-21T07:01:19Z/2014-04-21T23:02:18Z	38.258797	-112.036947	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0375728 38.25802720000001, -112.0376889 38.25818220000001, -112.0368344 38.2601117, -112.0351206 38.25960689999999, -112.0375169 38.25805560000001, -112.0375728 38.25802720000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-22		f	adult		F53		2014-04-22T03:01:36Z/2014-04-22T23:01:15Z	38.271584	-112.036647	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0346592 38.2667583, -112.0388531 38.2720522, -112.0362239 38.2737836, -112.0360914 38.2738294, -112.0346592 38.2667583))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-23		f	adult		F53		2014-04-23T03:00:53Z/2014-04-23T23:01:00Z	38.279838	-112.064848	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0677508 38.2767656, -112.0691397 38.28018, -112.0699758 38.2842097, -112.0521811 38.2810769, -112.0616472 38.2773808, -112.0677508 38.2767656))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-24		f	adult		F53		2014-04-24T03:02:23Z/2014-04-24T19:02:25Z	38.268270	-112.074470	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0777433 38.2632342, -112.0779136 38.2647311, -112.0699336 38.2757453, -112.0733586 38.2688025, -112.0777433 38.2632342))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-25		f	adult		F53		2014-04-25T07:01:48Z/2014-04-25T23:00:59Z	38.251479	-112.056674	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0397678 38.2439528, -112.0703961 38.2570731, -112.0703628 38.2571167, -112.0461708 38.247775, -112.0397678 38.2439528))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-26		f	adult		F53		2014-04-26T03:01:42Z/2014-04-26T23:01:13Z	38.247321	-112.049836	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.04856 38.2449319, -112.0505003 38.24521, -112.0491764 38.2556906, -112.04856 38.2449319))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-27		f	adult		F53		2014-04-27T03:02:21Z/2014-04-27T23:01:01Z	38.245065	-112.049349	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0477639 38.2438625, -112.0508114 38.2451822, -112.0487681 38.2467203, -112.0477639 38.2438625))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-28		f	adult		F53		2014-04-28T03:01:20Z/2014-04-28T15:01:38Z	38.245885	-112.050023	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0504528 38.2453197, -112.0492372 38.2469322, -112.0503778 38.2454036, -112.0504528 38.2453197))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-29		f	adult		F53		2014-04-29T03:01:13Z/2014-04-29T23:01:15Z	38.245866	-112.049241	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0461064 38.2447311, -112.0504425 38.24535220000001, -112.0521225 38.24700720000001, -112.0519825 38.24710220000001, -112.0443828 38.2456472, -112.0461064 38.2447311))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-04-30		f	adult		F53		2014-04-30T03:01:22Z/2014-04-30T23:01:51Z	38.250683	-112.034333	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.03559 38.2462656, -112.0480133 38.247825, -112.0302356 38.2535583, -112.0287681 38.2528706, -112.03559 38.2462656))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-01		f	adult		F53		2014-05-01T03:00:58Z/2014-05-01T23:01:27Z	38.252612	-112.032119	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0450356 38.2504108, -112.0302489 38.2534961, -112.0289439 38.2529925, -112.0293317 38.2528703, -112.0450356 38.2504108))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-02		f	adult		F53		2014-05-02T03:00:52Z/2014-05-02T23:01:16Z	38.252393	-112.037726	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0534167 38.2475958, -112.050625 38.25471, -112.0312131 38.2535683, -112.0297208 38.2527883, -112.0302231 38.2521544, -112.0534167 38.2475958))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-03		f	adult		F53		2014-05-03T03:01:10Z/2014-05-03T23:00:59Z	38.300331	-112.022783	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0112078 38.28382970000001, -112.0307236 38.3081667, -112.0321025 38.31666420000001, -112.0163906 38.2931339, -112.0112078 38.28382970000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-04		f	adult		F53		2014-05-04T03:02:06Z/2014-05-04T23:00:55Z	38.353210	-112.035833	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0449967 38.3206586, -112.0349492 38.3704028, -112.0332633 38.3685669, -112.0332256 38.3684897, -112.0325469 38.34853889999999, -112.0449967 38.3206586))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-05		f	adult		F53		2014-05-05T03:01:15Z/2014-05-05T23:01:06Z	38.370746	-112.035308	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0350572 38.3703428, -112.0350847 38.37035220000001, -112.0365397 38.3718817, -112.0349828 38.3706481, -112.0348772 38.370505, -112.0350572 38.3703428))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-06		f	adult		F53		2014-05-06T03:01:20Z/2014-05-06T23:01:13Z	38.396818	-112.020471	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0280858 38.3846156, -112.0343967 38.3849342, -112.0112756 38.4145661, -112.0103786 38.4137708, -112.0158911 38.39127970000001, -112.0280858 38.3846156))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-07		f	adult		F53		2014-05-07T03:02:48Z/2014-05-07T23:00:59Z	38.413778	-112.010392	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0108739 38.4136681, -112.0106797 38.4138789, -112.0102228 38.4138422, -112.0101131 38.4137992, -112.0101533 38.41372310000001, -112.0108739 38.4136681))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-08		f	adult		F53		2014-05-08T03:02:06Z/2014-05-08T23:01:10Z	38.417367	-112.031178	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0355472 38.4167422, -112.0363325 38.4171331, -112.0311842 38.4179744, -112.0216475 38.4170408, -112.0355472 38.4167422))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-09		f	adult		F53		2014-05-09T03:01:15Z/2014-05-09T23:00:57Z	38.417275	-112.036311	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0362661 38.4171917, -112.0363497 38.4172153, -112.03635 38.4173394, -112.0362778 38.4173517, -112.0362661 38.4171917))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-10		f	adult		F53		2014-05-10T11:00:59Z/2014-05-10T23:00:59Z	38.415762	-112.035387	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0342586 38.4119631, -112.0364592 38.4170825, -112.0353425 38.4170061, -112.0342586 38.4119631))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-11		f	adult		F53		2014-05-11T03:02:38Z/2014-05-11T23:01:00Z	38.395396	-111.984168	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9849442 38.3828653, -111.9922425 38.3968297, -111.9753178 38.4064917, -111.9849442 38.3828653))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-12		f	adult		F53		2014-05-12T03:02:12Z/2014-05-12T23:01:29Z	38.383205	-111.998473	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0074364 38.3757756, -112.0017389 38.3871936, -111.9881886 38.3928733, -111.9965286 38.3769761, -112.0074364 38.3757756))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-13		f	adult		F53		2014-05-13T03:02:23Z/2014-05-13T23:01:12Z	38.419117	-111.981448	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9854653 38.4127864, -111.9812922 38.4235314, -111.9747689 38.4259569, -111.9842647 38.41419329999999, -111.9854653 38.4127864))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-14		f	adult		F53		2014-05-14T03:01:14Z/2014-05-14T23:01:18Z	38.420886	-111.987346	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9833975 38.41371029999999, -111.9928783 38.4161894, -111.9945225 38.4185919, -111.9827867 38.43584970000001, -111.9833975 38.41371029999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-15		f	adult		F53		2014-05-15T03:01:21Z/2014-05-15T23:00:59Z	38.414912	-112.015117	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0223894 38.4094219, -112.0306728 38.4126956, -112.0328042 38.4203719, -111.9878433 38.42218029999999, -112.0084414 38.4111583, -112.0223894 38.4094219))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-16		f	adult		F53		2014-05-16T03:01:20Z/2014-05-16T23:00:56Z	38.413509	-111.999406	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0083694 38.4111778, -112.0083617 38.41123779999999, -111.9903881 38.4209233, -111.9899803 38.4152667, -111.9910111 38.4112144, -112.0083694 38.4111778))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-17		f	adult		F53		2014-05-17T03:01:48Z/2014-05-17T23:01:06Z	38.373234	-112.004036	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.02306 38.35721029999999, -112.0106881 38.37240670000001, -111.9752694 38.4111672, -112.0053075 38.3579467, -112.02306 38.35721029999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-18		f	adult		F53		2014-05-18T03:01:20Z/2014-05-18T23:02:43Z	38.392727	-111.995401	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9952361 38.3671628, -112.0036556 38.3984094, -111.9907119 38.4112536, -111.9926186 38.3785858, -111.9952361 38.3671628))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-19		f	adult		F53		2014-05-19T03:01:36Z/2014-05-19T23:02:12Z	38.412489	-111.990300	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9903533 38.4094419, -111.9906039 38.4094667, -111.9897347 38.42718920000001, -111.9903394 38.4097078, -111.9903533 38.4094419))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-05-20		f	adult		F53		2014-05-20T07:01:06Z/2014-05-20T23:01:10Z	38.404585	-111.984697	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9843797 38.39260170000001, -111.9892256 38.4223617, -111.9824311 38.4013567, -111.9843797 38.39260170000001))
